"id","line_no","script","path","updated_script","file_path","version","vulnerable","zap_col_1"
"6716","689","<script src=""https://cdn.justcall.io/main/assets/js/jquery-3.3.1.min.js""></script>","https://justcall.io/test-webinar.php","<script src=""https://cdn.justcall.io/main/assets/js/jquery-3.3.1.min.js""></script>","https://justcall.io","0","1",
"6717","690","<script src=""https://cdn.justcall.io/main/assets/js/bootstrap.min.js""></script>","https://justcall.io/test-webinar.php","<script src=""https://cdn.justcall.io/main/assets/js/bootstrap.min.js""></script>","https://justcall.io","0","1",
"6723","291","<script src=""https://cdn.justcall.io/js/plugins/jquery1.11.2.min.js""></script>","https://justcall.io/testimonials.php","<script src=""https://cdn.justcall.io/js/plugins/jquery1.11.2.min.js""></script>","https://justcall.io","0","1",
"6728","292","<script src=""https://cdn.justcall.io/js/plugins/bootstrap.min.js""></script>","https://justcall.io/testimonials.php","<script src=""https://cdn.justcall.io/js/plugins/bootstrap.min.js""></script>","https://justcall.io","0","1",
"6742","775","<script src=""https://cdn.justcall.io/main/assets/js/jquery-3.3.1.min.js""></script>","https://justcall.io/toky-justcall.php","<script src=""https://cdn.justcall.io/main/assets/js/jquery-3.3.1.min.js""></script>","https://justcall.io","0","1",
"6746","776","<script src=""https://cdn.justcall.io/main/assets/js/bootstrap.min.js""></script>","https://justcall.io/toky-justcall.php","<script src=""https://cdn.justcall.io/main/assets/js/bootstrap.min.js""></script>","https://justcall.io","0","1",
"6766","350","<script src=""https://cdn.justcall.io/main/assets/js/bootstrap.min.js""></script>","https://justcall.io/tollfree-numbers.php","<script src=""https://cdn.justcall.io/main/assets/js/bootstrap.min.js""></script>","https://justcall.io","0","1",
"6798","449","<script src=""https://cdn.justcall.io/main/assets/js/bootstrap.min.js""></script>","https://justcall.io/vanity-numbers.php","<script src=""https://cdn.justcall.io/main/assets/js/bootstrap.min.js""></script>","https://justcall.io","0","1",
"6822","987","<script src=""https://cdn.justcall.io/main/assets/js/bootstrap.min.js""></script>","https://justcall.io/virtual-call-center.php","<script src=""https://cdn.justcall.io/main/assets/js/bootstrap.min.js""></script>","https://justcall.io","0","1",
"6846","356","<script src=""https://cdn.justcall.io/main/assets/js/bootstrap.min.js""></script>","https://justcall.io/voicemail-drop.php","<script src=""https://cdn.justcall.io/main/assets/js/bootstrap.min.js""></script>","https://justcall.io","0","1",
"6870","353","<script src=""https://cdn.justcall.io/main/assets/js/bootstrap.min.js""></script>","https://justcall.io/voicemail-transcription.php","<script src=""https://cdn.justcall.io/main/assets/js/bootstrap.min.js""></script>","https://justcall.io","0","1",
"6894","351","<script src=""https://cdn.justcall.io/main/assets/js/bootstrap.min.js""></script>","https://justcall.io/voicemail.php","<script src=""https://cdn.justcall.io/main/assets/js/bootstrap.min.js""></script>","https://justcall.io","0","1",
"6918","252","<script src=""https://cdn.justcall.io/js/plugins/jquery1.11.2.min.js""></script>","https://justcall.io/voicemail_old.php","<script src=""https://cdn.justcall.io/js/plugins/jquery1.11.2.min.js""></script>","https://justcall.io","0","1",
"6919","253","<script src=""https://cdn.justcall.io/js/plugins/bootstrap.min.js""></script>","https://justcall.io/voicemail_old.php","<script src=""https://cdn.justcall.io/js/plugins/bootstrap.min.js""></script>","https://justcall.io","0","1",
"6937","679","<script src=""https://cdn.justcall.io/main/assets/js/bootstrap.min.js""></script>","https://justcall.io/vtiger-call-sms-integration.php","<script src=""https://cdn.justcall.io/main/assets/js/bootstrap.min.js""></script>","https://justcall.io","0","1",
"6960","352","<script src=""https://cdn.justcall.io/main/assets/js/bootstrap.min.js""></script>","https://justcall.io/warm-transfer.php","<script src=""https://cdn.justcall.io/main/assets/js/bootstrap.min.js""></script>","https://justcall.io","0","1",
"6983","664","<script src=""https://cdn.justcall.io/main/assets/js/jquery-3.3.1.min.js""></script>","https://justcall.io/watch-webinar.php","<script src=""https://cdn.justcall.io/main/assets/js/jquery-3.3.1.min.js""></script>","https://justcall.io","0","1",
"6984","665","<script src=""https://cdn.justcall.io/main/assets/js/bootstrap.min.js""></script>","https://justcall.io/watch-webinar.php","<script src=""https://cdn.justcall.io/main/assets/js/bootstrap.min.js""></script>","https://justcall.io","0","1",
"6990","350","<script src=""https://cdn.justcall.io/main/assets/js/bootstrap.min.js""></script>","https://justcall.io/web-phone-calls.php","<script src=""https://cdn.justcall.io/main/assets/js/bootstrap.min.js""></script>","https://justcall.io","0","1",
"7013","351","<script src=""https://cdn.justcall.io/main/assets/js/jquery-3.3.1.min.js""></script>","https://justcall.io/webhooks.php","<script src=""https://cdn.justcall.io/main/assets/js/jquery-3.3.1.min.js""></script>","https://justcall.io","0","1",
"7014","352","<script src=""https://cdn.justcall.io/main/assets/js/bootstrap.min.js""></script>","https://justcall.io/webhooks.php","<script src=""https://cdn.justcall.io/main/assets/js/bootstrap.min.js""></script>","https://justcall.io","0","1",
"7037","192","<script src=""//ajax.googleapis.com/ajax/libs/jquery/1.4.2/jquery.min.js"" type=""text/javascript""></script>","https://justcall.io/webinar-confirm.php","<script src=""//ajax.googleapis.com/ajax/libs/jquery/1.4.2/jquery.min.js"" type=""text/javascript""></script>","https://justcall.io","0","1",
"7039","665","<script src=""https://cdn.justcall.io/main/assets/js/jquery-3.3.1.min.js""></script>","https://justcall.io/webinar-new.php","<script src=""https://cdn.justcall.io/main/assets/js/jquery-3.3.1.min.js""></script>","https://justcall.io","0","1",
"7040","666","<script src=""https://cdn.justcall.io/main/assets/js/bootstrap.min.js""></script>","https://justcall.io/webinar-new.php","<script src=""https://cdn.justcall.io/main/assets/js/bootstrap.min.js""></script>","https://justcall.io","0","1",
"7045","655","<script src=""https://cdn.justcall.io/main/assets/js/jquery-3.3.1.min.js""></script>","https://justcall.io/webinar_registration.php","<script src=""https://cdn.justcall.io/main/assets/js/jquery-3.3.1.min.js""></script>","https://justcall.io","0","1",
"7046","656","<script src=""https://cdn.justcall.io/main/assets/js/bootstrap.min.js""></script>","https://justcall.io/webinar_registration.php","<script src=""https://cdn.justcall.io/main/assets/js/bootstrap.min.js""></script>","https://justcall.io","0","1",
"7051","488","<script src=""https://cdn.justcall.io/main/assets/js/bootstrap.min.js""></script>","https://justcall.io/webinar_registration_copy.php","<script src=""https://cdn.justcall.io/main/assets/js/bootstrap.min.js""></script>","https://justcall.io","0","1",
"7053","487","<script src=""https://cdn.justcall.io/main/assets/js/jquery-3.3.1.min.js""></script>","https://justcall.io/webinar_registration_copy.php","<script src=""https://cdn.justcall.io/main/assets/js/jquery-3.3.1.min.js""></script>","https://justcall.io","0","1",
"7055","536","<script src=""https://cdn.justcall.io/main/assets/js/jquery-3.3.1.min.js""></script>","https://justcall.io/webinar_sample.php","<script src=""https://cdn.justcall.io/main/assets/js/jquery-3.3.1.min.js""></script>","https://justcall.io","0","1",
"7056","537","<script src=""https://cdn.justcall.io/main/assets/js/bootstrap.min.js""></script>","https://justcall.io/webinar_sample.php","<script src=""https://cdn.justcall.io/main/assets/js/bootstrap.min.js""></script>","https://justcall.io","0","1",
"7081","291","<script src=""https://cdn.justcall.io/js/plugins/jquery1.11.2.min.js""></script>","https://justcall.io/why-justcall.php","<script src=""https://cdn.justcall.io/js/plugins/jquery1.11.2.min.js""></script>","https://justcall.io","0","1",
"7082","292","<script src=""https://cdn.justcall.io/js/plugins/bootstrap.min.js""></script>","https://justcall.io/why-justcall.php","<script src=""https://cdn.justcall.io/js/plugins/bootstrap.min.js""></script>","https://justcall.io","0","1",
"7102","1208","<script src=""https://cdn.justcall.io/js/plugins/jquery1.11.2.min.js""></script>","https://justcall.io/work-from-home.php","<script src=""https://cdn.justcall.io/js/plugins/jquery1.11.2.min.js""></script>","https://justcall.io","0","1",
"7103","1209","<script src=""https://cdn.justcall.io/js/plugins/bootstrap.min.js""></script>","https://justcall.io/work-from-home.php","<script src=""https://cdn.justcall.io/js/plugins/bootstrap.min.js""></script>","https://justcall.io","0","1",
"7116","353","<script src=""https://cdn.justcall.io/main/assets/js/bootstrap.min.js""></script>","https://justcall.io/wrap-up-time.php","<script src=""https://cdn.justcall.io/main/assets/js/bootstrap.min.js""></script>","https://justcall.io","0","1",
"7144","1011","<script src=""https://justcall.io/newsite/assets/js/bootstrap.min.js""></script>","https://justcall.io/zapier-call-sms-integration.php","<script src=""https://justcall.io/newsite/assets/js/bootstrap.min.js""></script>","https://justcall.io","0","1",
"7165","1075","<script type=""text/javascript"" src=""assets/js/bootstrap.min.js""></script>","https://justcall.io/zapier-call-sms-integration.php","<script type=""text/javascript"" src=""https://justcall.io/assets/js/bootstrap.min.js""></script>","https://justcall.io/","0","1",
"7171","733","<script src=""https://cdn.justcall.io/main/assets/js/bootstrap.min.js""></script>","https://justcall.io/zendesk-call-sms-integration.php","<script src=""https://cdn.justcall.io/main/assets/js/bootstrap.min.js""></script>","https://justcall.io","0","1",
"7195","696","<script src=""https://cdn.justcall.io/main/assets/js/bootstrap.min.js""></script>","https://justcall.io/zendesksell-call-sms-integration.php","<script src=""https://cdn.justcall.io/main/assets/js/bootstrap.min.js""></script>","https://justcall.io","0","1",
"7219","737","<script src=""https://cdn.justcall.io/main/assets/js/bootstrap.min.js""></script>","https://justcall.io/zoho-call-sms-integration.php","<script src=""https://cdn.justcall.io/main/assets/js/bootstrap.min.js""></script>","https://justcall.io","0","1",
"7243","277","<script src=""https://ajax.googleapis.com/ajax/libs/jquery/3.2.1/jquery.min.js""></script>","https://justcall.io/android_one/chat_niu.html","<script src=""https://ajax.googleapis.com/ajax/libs/jquery/3.2.1/jquery.min.js""></script>","https://justcall.io/android_one","0","1",
"7244","278","<script src=""//ajax.googleapis.com/ajax/libs/jqueryui/1.11.2/jquery-ui.min.js""></script>","https://justcall.io/android_one/chat_niu.html","<script src=""//ajax.googleapis.com/ajax/libs/jqueryui/1.11.2/jquery-ui.min.js""></script>","https://justcall.io/android_one","0","1",
"7245","279","<script src=""https://code.jquery.com/mobile/1.5.0-alpha.1/jquery.mobile-1.5.0-alpha.1.min.js""></script>","https://justcall.io/android_one/chat_niu.html","<script src=""https://code.jquery.com/mobile/1.5.0-alpha.1/jquery.mobile-1.5.0-alpha.1.min.js""></script>","https://justcall.io/android_one","0","1",
"7250","286","<script src=""https://getbootstrap.com/docs/3.3/dist/js/bootstrap.min.js""></script>","https://justcall.io/android_one/chat_niu.html","<script src=""https://getbootstrap.com/docs/3.3/dist/js/bootstrap.min.js""></script>","https://justcall.io/android_one","0","1",
"7251","277","<script src=""https://ajax.googleapis.com/ajax/libs/jquery/3.2.1/jquery.min.js""></script>","https://justcall.io/android_one/dashboard_niu.html","<script src=""https://ajax.googleapis.com/ajax/libs/jquery/3.2.1/jquery.min.js""></script>","https://justcall.io/android_one","0","1",
"7253","278","<script src=""//ajax.googleapis.com/ajax/libs/jqueryui/1.11.2/jquery-ui.min.js""></script>","https://justcall.io/android_one/dashboard_niu.html","<script src=""//ajax.googleapis.com/ajax/libs/jqueryui/1.11.2/jquery-ui.min.js""></script>","https://justcall.io/android_one","0","1",
"7254","279","<script src=""https://code.jquery.com/mobile/1.5.0-alpha.1/jquery.mobile-1.5.0-alpha.1.min.js""></script>","https://justcall.io/android_one/dashboard_niu.html","<script src=""https://code.jquery.com/mobile/1.5.0-alpha.1/jquery.mobile-1.5.0-alpha.1.min.js""></script>","https://justcall.io/android_one","0","1",
"7258","286","<script src=""https://getbootstrap.com/docs/3.3/dist/js/bootstrap.min.js""></script>","https://justcall.io/android_one/dashboard_niu.html","<script src=""https://getbootstrap.com/docs/3.3/dist/js/bootstrap.min.js""></script>","https://justcall.io/android_one","0","1",
"7260","352","<script src=""https://cdn.justcall.io/app/assets/js/jquery-1.11.1.min.js""></script>","https://justcall.io/api/g-start-sms-campaign.php","<script src=""https://cdn.justcall.io/app/assets/js/jquery-1.11.1.min.js""></script>","https://justcall.io/api","0","1",
"7261","399","<script src=""https://cdn.justcall.io/main/assets/js/jquery-3.3.1.min.js""></script>","https://justcall.io/api/verifyEmail.php","<script src=""https://cdn.justcall.io/main/assets/js/jquery-3.3.1.min.js""></script>","https://justcall.io/api","0","1",
"7263","401","<script src=""https://cdn.justcall.io/main/assets/js/bootstrap.min.js""></script>","https://justcall.io/api/verifyEmail.php","<script src=""https://cdn.justcall.io/main/assets/js/bootstrap.min.js""></script>","https://justcall.io/api","0","1",
"7269","72","<script src=""https://ajax.googleapis.com/ajax/libs/jquery/3.4.1/jquery.min.js""></script>","https://justcall.io/api/b-sms/index.php","<script src=""https://ajax.googleapis.com/ajax/libs/jquery/3.4.1/jquery.min.js""></script>","https://justcall.io/api/b-sms","0","1",
"7270","73","<script src=""https://maxcdn.bootstrapcdn.com/bootstrap/3.4.0/js/bootstrap.min.js""></script>","https://justcall.io/api/b-sms/index.php","<script src=""https://maxcdn.bootstrapcdn.com/bootstrap/3.4.0/js/bootstrap.min.js""></script>","https://justcall.io/api/b-sms","0","1",
"7283","671","<script src=""https://cdn.justcall.io/app/assets/lib/bootstrap/dist/js/bootstrap.min.js"" type=""text/javascript""></script>","https://justcall.io/app/10dlc-registration.php","<script src=""https://cdn.justcall.io/app/assets/lib/bootstrap/dist/js/bootstrap.min.js"" type=""text/javascript""></script>","https://justcall.io/app","0","1",
"7291","679","<script src=""https://cdn.justcall.io/app/assets/lib/jquery-ui/jquery-ui.min.js"" type=""text/javascript""></script>","https://justcall.io/app/10dlc-registration.php","<script src=""https://cdn.justcall.io/app/assets/lib/jquery-ui/jquery-ui.min.js"" type=""text/javascript""></script>","https://justcall.io/app","0","1",
"7311","775","<script src=""https://cdn.justcall.io/app/assets/lib/jquery-ui/jquery-ui.min.js"" type=""text/javascript""></script>","https://justcall.io/app/account_access.php","<script src=""https://cdn.justcall.io/app/assets/lib/jquery-ui/jquery-ui.min.js"" type=""text/javascript""></script>","https://justcall.io/app","0","1",
"7320","154","<script src=""assets/lib/bootstrap/dist/js/bootstrap.min.js"" type=""text/javascript""></script>","https://justcall.io/app/add-member.php","<script src=""https://justcall.io/app/assets/lib/bootstrap/dist/js/bootstrap.min.js"" type=""text/javascript""></script>","https://justcall.io/app/","0","1",
"7322","157","<script src=""assets/lib/jquery-ui/jquery-ui.min.js"" type=""text/javascript""></script>","https://justcall.io/app/add-member.php","<script src=""https://justcall.io/app/assets/lib/jquery-ui/jquery-ui.min.js"" type=""text/javascript""></script>","https://justcall.io/app/","0","1",
"7328","54","<script src=""https://cdn.justcall.io/app/assets/js/jquery-1.11.1.min.js""></script>","https://justcall.io/app/add-ons-am.php","<script src=""https://cdn.justcall.io/app/assets/js/jquery-1.11.1.min.js""></script>","https://justcall.io/app","0","1",
"7333","769","<script src=""https://cdn.justcall.io/app/assets/lib/jquery-ui/jquery-ui.min.js"" type=""text/javascript""></script>","https://justcall.io/app/add-ons-am.php","<script src=""https://cdn.justcall.io/app/assets/lib/jquery-ui/jquery-ui.min.js"" type=""text/javascript""></script>","https://justcall.io/app","0","1",
"7335","768","<script src=""https://cdn.justcall.io/app/assets/lib/bootstrap/dist/js/bootstrap.min.js"" type=""text/javascript""></script>","https://justcall.io/app/add-ons-am.php","<script src=""https://cdn.justcall.io/app/assets/lib/bootstrap/dist/js/bootstrap.min.js"" type=""text/javascript""></script>","https://justcall.io/app","0","1",
"7345","54","<script src=""https://cdn.justcall.io/app/assets/js/jquery-1.11.1.min.js""></script>","https://justcall.io/app/add-ons-arunav.php","<script src=""https://cdn.justcall.io/app/assets/js/jquery-1.11.1.min.js""></script>","https://justcall.io/app","0","1",
"7350","768","<script src=""https://cdn.justcall.io/app/assets/lib/bootstrap/dist/js/bootstrap.min.js"" type=""text/javascript""></script>","https://justcall.io/app/add-ons-arunav.php","<script src=""https://cdn.justcall.io/app/assets/lib/bootstrap/dist/js/bootstrap.min.js"" type=""text/javascript""></script>","https://justcall.io/app","0","1",
"7351","769","<script src=""https://cdn.justcall.io/app/assets/lib/jquery-ui/jquery-ui.min.js"" type=""text/javascript""></script>","https://justcall.io/app/add-ons-arunav.php","<script src=""https://cdn.justcall.io/app/assets/lib/jquery-ui/jquery-ui.min.js"" type=""text/javascript""></script>","https://justcall.io/app","0","1",
"7366","554","<script src=""https://cdn.justcall.io/app/assets/lib/bootstrap/dist/js/bootstrap.min.js"" type=""text/javascript""></script>","https://justcall.io/app/add-ons.php","<script src=""https://cdn.justcall.io/app/assets/lib/bootstrap/dist/js/bootstrap.min.js"" type=""text/javascript""></script>","https://justcall.io/app","0","1",
"7367","555","<script src=""https://cdn.justcall.io/app/assets/lib/jquery-ui/jquery-ui.min.js"" type=""text/javascript""></script>","https://justcall.io/app/add-ons.php","<script src=""https://cdn.justcall.io/app/assets/lib/jquery-ui/jquery-ui.min.js"" type=""text/javascript""></script>","https://justcall.io/app","0","1",
"7382","782","<script src=""https://cdn.justcall.io/app/assets/lib/jquery-ui/jquery-ui.min.js"" type=""text/javascript""></script>","https://justcall.io/app/address-book.php","<script src=""https://cdn.justcall.io/app/assets/lib/jquery-ui/jquery-ui.min.js"" type=""text/javascript""></script>","https://justcall.io/app","0","1",
"7388","789","<script src=""https://cdn.justcall.io/app/assets/lib/bootstrap/dist/js/bootstrap.min.js"" type=""text/javascript""></script>","https://justcall.io/app/address-book.php","<script src=""https://cdn.justcall.io/app/assets/lib/bootstrap/dist/js/bootstrap.min.js"" type=""text/javascript""></script>","https://justcall.io/app","0","1",
"7408","309","<script src=""https://cdn.justcall.io/app/assets/lib/bootstrap/dist/js/bootstrap.min.js"" type=""text/javascript""></script>","https://justcall.io/app/aircall-logs.php","<script src=""https://cdn.justcall.io/app/assets/lib/bootstrap/dist/js/bootstrap.min.js"" type=""text/javascript""></script>","https://justcall.io/app","0","1",
"7423","325","<script src=""https://cdn.justcall.io/app/assets/lib/jquery-ui/jquery-ui.min.js"" type=""text/javascript""></script>","https://justcall.io/app/aircall-logs.php","<script src=""https://cdn.justcall.io/app/assets/lib/jquery-ui/jquery-ui.min.js"" type=""text/javascript""></script>","https://justcall.io/app","0","1",
"7450","1524","<script src=""https://cdn.justcall.io/app/assets/lib/jquery-ui/jquery-ui.min.js"" type=""text/javascript""></script>","https://justcall.io/app/analytics-dashboard.php","<script src=""https://cdn.justcall.io/app/assets/lib/jquery-ui/jquery-ui.min.js"" type=""text/javascript""></script>","https://justcall.io/app","0","1",
"7459","1532","<script src=""https://cdn.justcall.io/app/assets/lib/bootstrap/dist/js/bootstrap.min.js"" type=""text/javascript""></script>","https://justcall.io/app/analytics-dashboard.php","<script src=""https://cdn.justcall.io/app/assets/lib/bootstrap/dist/js/bootstrap.min.js"" type=""text/javascript""></script>","https://justcall.io/app","0","1",
"7498","1486","<script src=""https://cdn.justcall.io/app/assets/lib/jquery-ui/jquery-ui.min.js"" type=""text/javascript""></script>","https://justcall.io/app/analytics-dashboard_18_oct_2021.php","<script src=""https://cdn.justcall.io/app/assets/lib/jquery-ui/jquery-ui.min.js"" type=""text/javascript""></script>","https://justcall.io/app","0","1",
"7504","1494","<script src=""https://cdn.justcall.io/app/assets/lib/bootstrap/dist/js/bootstrap.min.js"" type=""text/javascript""></script>","https://justcall.io/app/analytics-dashboard_18_oct_2021.php","<script src=""https://cdn.justcall.io/app/assets/lib/bootstrap/dist/js/bootstrap.min.js"" type=""text/javascript""></script>","https://justcall.io/app","0","1",
"7546","1486","<script src=""https://cdn.justcall.io/app/assets/lib/jquery-ui/jquery-ui.min.js"" type=""text/javascript""></script>","https://justcall.io/app/analytics-dashboard_26_oct_2021.php","<script src=""https://cdn.justcall.io/app/assets/lib/jquery-ui/jquery-ui.min.js"" type=""text/javascript""></script>","https://justcall.io/app","0","1",
"7551","1494","<script src=""https://cdn.justcall.io/app/assets/lib/bootstrap/dist/js/bootstrap.min.js"" type=""text/javascript""></script>","https://justcall.io/app/analytics-dashboard_26_oct_2021.php","<script src=""https://cdn.justcall.io/app/assets/lib/bootstrap/dist/js/bootstrap.min.js"" type=""text/javascript""></script>","https://justcall.io/app","0","1",
"7593","1395","<script src=""https://cdn.justcall.io/app/assets/lib/jquery/jquery.min.js"" type=""text/javascript""></script>","https://justcall.io/app/analytics-dashboard_6_august_2021.php","<script src=""https://cdn.justcall.io/app/assets/lib/jquery/jquery.min.js"" type=""text/javascript""></script>","https://justcall.io/app","0","1",
"7595","1397","<script src=""https://cdn.justcall.io/app/assets/lib/jquery-ui/jquery-ui.min.js"" type=""text/javascript""></script>","https://justcall.io/app/analytics-dashboard_6_august_2021.php","<script src=""https://cdn.justcall.io/app/assets/lib/jquery-ui/jquery-ui.min.js"" type=""text/javascript""></script>","https://justcall.io/app","0","1",
"7600","1405","<script src=""https://cdn.justcall.io/app/assets/lib/bootstrap/dist/js/bootstrap.min.js"" type=""text/javascript""></script>","https://justcall.io/app/analytics-dashboard_6_august_2021.php","<script src=""https://cdn.justcall.io/app/assets/lib/bootstrap/dist/js/bootstrap.min.js"" type=""text/javascript""></script>","https://justcall.io/app","0","1",
"7644","1414","<script src=""https://cdn.justcall.io/app/assets/lib/jquery-ui/jquery-ui.min.js"" type=""text/javascript""></script>","https://justcall.io/app/analytics-dashboard_improved.php","<script src=""https://cdn.justcall.io/app/assets/lib/jquery-ui/jquery-ui.min.js"" type=""text/javascript""></script>","https://justcall.io/app","0","1",
"7650","1422","<script src=""https://cdn.justcall.io/app/assets/lib/bootstrap/dist/js/bootstrap.min.js"" type=""text/javascript""></script>","https://justcall.io/app/analytics-dashboard_improved.php","<script src=""https://cdn.justcall.io/app/assets/lib/bootstrap/dist/js/bootstrap.min.js"" type=""text/javascript""></script>","https://justcall.io/app","0","1",
"7691","1559","<script src=""https://cdn.justcall.io/app/assets/lib/jquery-ui/jquery-ui.min.js"" type=""text/javascript""></script>","https://justcall.io/app/analytics-dashboard_nnew.php","<script src=""https://cdn.justcall.io/app/assets/lib/jquery-ui/jquery-ui.min.js"" type=""text/javascript""></script>","https://justcall.io/app","0","1",
"7698","1567","<script src=""https://cdn.justcall.io/app/assets/lib/bootstrap/dist/js/bootstrap.min.js"" type=""text/javascript""></script>","https://justcall.io/app/analytics-dashboard_nnew.php","<script src=""https://cdn.justcall.io/app/assets/lib/bootstrap/dist/js/bootstrap.min.js"" type=""text/javascript""></script>","https://justcall.io/app","0","1",
"7740","1414","<script src=""https://cdn.justcall.io/app/assets/lib/jquery-ui/jquery-ui.min.js"" type=""text/javascript""></script>","https://justcall.io/app/analytics-dashboard_sql_parser.php","<script src=""https://cdn.justcall.io/app/assets/lib/jquery-ui/jquery-ui.min.js"" type=""text/javascript""></script>","https://justcall.io/app","0","1",
"7745","1422","<script src=""https://cdn.justcall.io/app/assets/lib/bootstrap/dist/js/bootstrap.min.js"" type=""text/javascript""></script>","https://justcall.io/app/analytics-dashboard_sql_parser.php","<script src=""https://cdn.justcall.io/app/assets/lib/bootstrap/dist/js/bootstrap.min.js"" type=""text/javascript""></script>","https://justcall.io/app","0","1",
"7792","1524","<script src=""https://cdn.justcall.io/app/assets/lib/jquery-ui/jquery-ui.min.js"" type=""text/javascript""></script>","https://justcall.io/app/analytics-dashboard_updates.php","<script src=""https://cdn.justcall.io/app/assets/lib/jquery-ui/jquery-ui.min.js"" type=""text/javascript""></script>","https://justcall.io/app","0","1",
"7794","1532","<script src=""https://cdn.justcall.io/app/assets/lib/bootstrap/dist/js/bootstrap.min.js"" type=""text/javascript""></script>","https://justcall.io/app/analytics-dashboard_updates.php","<script src=""https://cdn.justcall.io/app/assets/lib/bootstrap/dist/js/bootstrap.min.js"" type=""text/javascript""></script>","https://justcall.io/app","0","1",
"7836","1533","<script src=""https://cdn.justcall.io/app/assets/lib/jquery-ui/jquery-ui.min.js"" type=""text/javascript""></script>","https://justcall.io/app/analytics.php","<script src=""https://cdn.justcall.io/app/assets/lib/jquery-ui/jquery-ui.min.js"" type=""text/javascript""></script>","https://justcall.io/app","0","1",
"7841","1541","<script src=""https://cdn.justcall.io/app/assets/lib/bootstrap/dist/js/bootstrap.min.js"" type=""text/javascript""></script>","https://justcall.io/app/analytics.php","<script src=""https://cdn.justcall.io/app/assets/lib/bootstrap/dist/js/bootstrap.min.js"" type=""text/javascript""></script>","https://justcall.io/app","0","1",
"7884","1491","<script src=""https://cdn.justcall.io/app/assets/lib/jquery-ui/jquery-ui.min.js"" type=""text/javascript""></script>","https://justcall.io/app/analytics_18_oct_2021.php","<script src=""https://cdn.justcall.io/app/assets/lib/jquery-ui/jquery-ui.min.js"" type=""text/javascript""></script>","https://justcall.io/app","0","1",
"7890","1499","<script src=""https://cdn.justcall.io/app/assets/lib/bootstrap/dist/js/bootstrap.min.js"" type=""text/javascript""></script>","https://justcall.io/app/analytics_18_oct_2021.php","<script src=""https://cdn.justcall.io/app/assets/lib/bootstrap/dist/js/bootstrap.min.js"" type=""text/javascript""></script>","https://justcall.io/app","0","1",
"7932","1492","<script src=""https://cdn.justcall.io/app/assets/lib/jquery-ui/jquery-ui.min.js"" type=""text/javascript""></script>","https://justcall.io/app/analytics_26_oct_2021.php","<script src=""https://cdn.justcall.io/app/assets/lib/jquery-ui/jquery-ui.min.js"" type=""text/javascript""></script>","https://justcall.io/app","0","1",
"7937","1500","<script src=""https://cdn.justcall.io/app/assets/lib/bootstrap/dist/js/bootstrap.min.js"" type=""text/javascript""></script>","https://justcall.io/app/analytics_26_oct_2021.php","<script src=""https://cdn.justcall.io/app/assets/lib/bootstrap/dist/js/bootstrap.min.js"" type=""text/javascript""></script>","https://justcall.io/app","0","1",
"7980","1533","<script src=""https://cdn.justcall.io/app/assets/lib/jquery-ui/jquery-ui.min.js"" type=""text/javascript""></script>","https://justcall.io/app/analytics_copy.php","<script src=""https://cdn.justcall.io/app/assets/lib/jquery-ui/jquery-ui.min.js"" type=""text/javascript""></script>","https://justcall.io/app","0","1",
"7985","1541","<script src=""https://cdn.justcall.io/app/assets/lib/bootstrap/dist/js/bootstrap.min.js"" type=""text/javascript""></script>","https://justcall.io/app/analytics_copy.php","<script src=""https://cdn.justcall.io/app/assets/lib/bootstrap/dist/js/bootstrap.min.js"" type=""text/javascript""></script>","https://justcall.io/app","0","1",
"8028","1430","<script src=""https://cdn.justcall.io/app/assets/lib/jquery-ui/jquery-ui.min.js"" type=""text/javascript""></script>","https://justcall.io/app/analytics_improved_niu.php","<script src=""https://cdn.justcall.io/app/assets/lib/jquery-ui/jquery-ui.min.js"" type=""text/javascript""></script>","https://justcall.io/app","0","1",
"8034","1438","<script src=""https://cdn.justcall.io/app/assets/lib/bootstrap/dist/js/bootstrap.min.js"" type=""text/javascript""></script>","https://justcall.io/app/analytics_improved_niu.php","<script src=""https://cdn.justcall.io/app/assets/lib/bootstrap/dist/js/bootstrap.min.js"" type=""text/javascript""></script>","https://justcall.io/app","0","1",
"8076","1521","<script src=""https://cdn.justcall.io/app/assets/lib/jquery-ui/jquery-ui.min.js"" type=""text/javascript""></script>","https://justcall.io/app/analytics_nnew.php","<script src=""https://cdn.justcall.io/app/assets/lib/jquery-ui/jquery-ui.min.js"" type=""text/javascript""></script>","https://justcall.io/app","0","1",
"8081","1529","<script src=""https://cdn.justcall.io/app/assets/lib/bootstrap/dist/js/bootstrap.min.js"" type=""text/javascript""></script>","https://justcall.io/app/analytics_nnew.php","<script src=""https://cdn.justcall.io/app/assets/lib/bootstrap/dist/js/bootstrap.min.js"" type=""text/javascript""></script>","https://justcall.io/app","0","1",
"8124","1405","<script src=""https://cdn.justcall.io/app/assets/lib/jquery-ui/jquery-ui.min.js"" type=""text/javascript""></script>","https://justcall.io/app/analytics_v1.php","<script src=""https://cdn.justcall.io/app/assets/lib/jquery-ui/jquery-ui.min.js"" type=""text/javascript""></script>","https://justcall.io/app","0","1",
